normal_id_04_00000000.wav,4.119473992928181
normal_id_04_00000001.wav,3.8214232429886725
normal_id_04_00000002.wav,4.865527309023052
normal_id_04_00000003.wav,4.300452495458009
normal_id_04_00000004.wav,3.2194915962772446
normal_id_04_00000005.wav,3.873371238154909
normal_id_04_00000006.wav,4.003568534868276
normal_id_04_00000007.wav,4.4362673042742795
normal_id_04_00000008.wav,3.5140711124021093
normal_id_04_00000009.wav,3.770063309504491
normal_id_04_00000010.wav,4.184320838517414
normal_id_04_00000011.wav,4.5387948160618965
normal_id_04_00000012.wav,3.7546776178998362
normal_id_04_00000013.wav,4.091966965022425
normal_id_04_00000014.wav,4.628688461192592
normal_id_04_00000015.wav,3.6025573527537076
normal_id_04_00000016.wav,3.589155893183647
normal_id_04_00000017.wav,4.1750779328957535
normal_id_04_00000018.wav,3.736418211019565
normal_id_04_00000019.wav,3.401021067614416
normal_id_04_00000020.wav,3.462228855362192
normal_id_04_00000021.wav,3.702240673849225
normal_id_04_00000022.wav,4.184637945868166
normal_id_04_00000023.wav,3.7686506401689566
normal_id_04_00000024.wav,4.309496763678281
normal_id_04_00000025.wav,4.760436089713057
normal_id_04_00000026.wav,3.597535752547307
normal_id_04_00000027.wav,3.435765591346325
normal_id_04_00000028.wav,3.5282323363306474
normal_id_04_00000029.wav,3.6572807466056205
normal_id_04_00000030.wav,3.446745796456666
normal_id_04_00000031.wav,3.8676276206466835
normal_id_04_00000032.wav,3.5221703899972803
normal_id_04_00000033.wav,3.7866112062844772
normal_id_04_00000034.wav,3.7206279878522603
normal_id_04_00000035.wav,3.4427879252696076
normal_id_04_00000036.wav,3.9629227346206495
normal_id_04_00000037.wav,4.178014718189176
normal_id_04_00000038.wav,4.317814095229774
normal_id_04_00000039.wav,4.371034316506343
normal_id_04_00000040.wav,3.5310581229057787
normal_id_04_00000041.wav,3.705613022440984
normal_id_04_00000042.wav,3.824600930270153
normal_id_04_00000043.wav,3.5743222535138157
normal_id_04_00000044.wav,3.744489236703271
normal_id_04_00000045.wav,3.553118823565215
normal_id_04_00000046.wav,4.145159375720601
normal_id_04_00000047.wav,4.539855354426936
normal_id_04_00000048.wav,3.314870446686759
normal_id_04_00000049.wav,4.532219625102814
normal_id_04_00000050.wav,4.849823577100686
normal_id_04_00000051.wav,3.5301168776183136
normal_id_04_00000052.wav,3.5878696932642873
normal_id_04_00000053.wav,3.7608295989979763
normal_id_04_00000054.wav,3.7056238960169
normal_id_04_00000055.wav,3.8050810224303793
normal_id_04_00000056.wav,3.710211549526988
normal_id_04_00000057.wav,4.770860814523957
normal_id_04_00000058.wav,3.7158653317315324
